date,spy,nasdaq,dow,russell,ftse
2013-07-24,168.52000427246094,3579.60009765625,15542.240234375,1043.8299560546875,30.717500686645508
2013-07-25,168.92999267578125,3605.18994140625,15555.6103515625,1054.1800537109375,30.565000534057617
2013-07-26,169.11000061035156,3613.159912109375,15558.830078125,1048.510009765625,30.420000076293945
2013-07-27,168.9366658528646,3608.486572265625,15546.543294270834,1045.8933512369792,30.416666666666668
2013-07-28,168.7633310953776,3603.813232421875,15534.256510416666,1043.2766927083333,30.413333257039387
2013-07-29,168.58999633789062,3599.139892578125,15521.9697265625,1040.6600341796875,30.40999984741211
2013-07-30,168.58999633789062,3616.469970703125,15520.58984375,1043.510009765625,30.489999771118164
2013-07-31,168.7100067138672,3626.3701171875,15499.5400390625,1045.260009765625,30.662500381469727
2013-08-01,170.66000366210938,3675.739990234375,15628.01953125,1059.8800048828125,30.952499389648438
2013-08-02,170.9499969482422,3689.590087890625,15658.3603515625,1059.8599853515625,30.860000610351562
2013-08-03,170.86666361490884,3690.7100423177085,15642.9501953125,1060.9099934895833,30.80833371480306
2013-08-04,170.78333028157553,3691.8299967447915,15627.5400390625,1061.9600016276042,30.75666681925456
2013-08-05,170.6999969482422,3692.949951171875,15612.1298828125,1063.010009765625,30.704999923706055
2013-08-06,169.72999572753906,3665.77001953125,15518.740234375,1052.1400146484375,30.625
2013-08-07,169.17999267578125,3654.010009765625,15470.669921875,1044.3399658203125,30.302499771118164
2013-08-08,169.8000030517578,3669.1201171875,15498.3203125,1049.469970703125,30.3075008392334
2013-08-09,169.30999755859375,3660.110107421875,15425.509765625,1048.4000244140625,30.602500915527344
2013-08-10,169.2433319091797,3663.3900553385415,15423.56640625,1050.1566975911458,30.59000078837077
2013-08-11,169.17666625976562,3666.6700032552085,15421.623046875,1051.9133707682292,30.57750066121419
2013-08-12,169.11000061035156,3669.949951171875,15419.6796875,1053.6700439453125,30.565000534057617
2013-08-13,169.61000061035156,3684.43994140625,15451.009765625,1051.989990234375,30.7450008392334
2013-08-14,168.74000549316406,3669.27001953125,15337.66015625,1047.800048828125,30.782499313354492
2013-08-15,166.3800048828125,3606.1201171875,15112.1904296875,1027.6099853515625,30.2450008392334
2013-08-16,165.8300018310547,3602.780029296875,15081.4697265625,1024.300048828125,30.247499465942383
2013-08-17,165.47666931152344,3598.2167154947915,15057.893229166666,1020.61669921875,30.207499821980793
2013-08-18,165.1233367919922,3593.6534016927085,15034.316731770834,1016.933349609375,30.167500178019207
2013-08-19,164.77000427246094,3589.090087890625,15010.740234375,1013.25,30.127500534057617
2013-08-20,165.5800018310547,3613.590087890625,15002.990234375,1028.5699462890625,30.05500030517578
2013-08-21,164.55999755859375,3599.7900390625,14897.5498046875,1021.5800170898438,29.832500457763672
2013-08-22,166.05999755859375,3638.7099609375,14963.740234375,1036.199951171875,30.047500610351562
2013-08-23,166.6199951171875,3657.7900390625,15010.509765625,1038.239990234375,30.3125
2013-08-24,166.413330078125,3657.7167154947915,14989.159830729166,1038.316650390625,30.257500171661377
2013-08-25,166.2066650390625,3657.6433919270835,14967.809895833334,1038.393310546875,30.202500343322754
2013-08-26,166.0,3657.570068359375,14946.4599609375,1038.469970703125,30.14750051498413
2013-08-27,163.3300018310547,3578.52001953125,14776.1298828125,1013.489990234375,30.092500686645508
2013-08-28,163.91000366210938,3593.35009765625,14824.509765625,1016.5,30.017499923706055
2013-08-29,164.1699981689453,3620.300048828125,14840.9501953125,1026.93994140625,30.30500030517578
2013-08-30,163.64999389648438,3589.8701171875,14810.3095703125,1010.9000244140625,29.954999923706055
2013-08-31,163.8349952697754,3595.5551147460938,14816.22216796875,1012.2400207519531,30.09166653951009
2013-09-01,164.0199966430664,3601.2401123046875,14822.134765625,1013.5800170898438,30.22833315531413
2013-09-02,164.20499801635742,3606.9251098632812,14828.04736328125,1014.9200134277344,30.364999771118164
2013-09-03,164.38999938964844,3612.610107421875,14833.9599609375,1016.260009765625,30.170000076293945
2013-09-04,165.75,3649.0400390625,14930.8701171875,1025.5799560546875,30.260000228881836
2013-09-05,165.9600067138672,3658.780029296875,14937.48046875,1028.68994140625,30.482500076293945
2013-09-06,166.0399932861328,3660.010009765625,14922.5,1029.550048828125,30.577499389648438
2013-09-07,166.56999715169272,3675.3999837239585,14969.373372395834,1035.0600179036458,30.56166648864746
2013-09-08,167.1000010172526,3690.7899576822915,15016.246744791666,1040.5699869791667,30.545833587646484
2013-09-09,167.6300048828125,3706.179931640625,15063.1201171875,1046.0799560546875,30.530000686645508
2013-09-10,168.8699951171875,3729.02001953125,15191.0595703125,1055.719970703125,30.827499389648438
2013-09-11,169.39999389648438,3725.010009765625,15326.599609375,1055.3399658203125,30.729999542236328
2013-09-12,168.9499969482422,3715.969970703125,15300.6396484375,1048.47998046875,30.792499542236328
2013-09-13,169.3300018310547,3722.179931640625,15376.0595703125,1053.97998046875,30.822500228881836
2013-09-14,169.65666707356772,3720.7366536458335,15415.633138020834,1054.7366536458333,30.90833346048991
2013-09-15,169.98333231608072,3719.2933756510415,15455.206705729166,1055.4933268229167,30.99416669209798
2013-09-16,170.30999755859375,3717.85009765625,15494.7802734375,1056.25,31.079999923706055
2013-09-17,171.07000732421875,3745.699951171875,15529.73046875,1066.3900146484375,30.892499923706055
2013-09-18,173.0500030517578,3783.639892578125,15676.9404296875,1076.969970703125,30.747499465942383
2013-09-19,172.75999450683594,3789.3798828125,15636.5498046875,1075.27001953125,31.082500457763672
2013-09-20,170.72000122070312,3774.72998046875,15451.08984375,1072.8299560546875,30.959999084472656
2013-09-21,170.4566650390625,3771.5833333333335,15434.519856770834,1072.5966389973958,30.889999389648438
2013-09-22,170.19332885742188,3768.4366861979165,15417.949869791666,1072.3633219401042,30.81999969482422
2013-09-23,169.92999267578125,3765.2900390625,15401.3798828125,1072.1300048828125,30.75
2013-09-24,169.52999877929688,3768.25,15334.58984375,1074.6800537109375,30.842500686645508
2013-09-25,169.0399932861328,3761.10009765625,15273.259765625,1073.510009765625,30.475000381469727
2013-09-26,169.69000244140625,3787.429931640625,15328.2998046875,1078.4100341796875,30.49250030517578
2013-09-27,168.91000366210938,3781.590087890625,15258.240234375,1074.18994140625,30.2549991607666
2013-09-28,168.61000061035156,3778.2200520833335,15215.383463541666,1074.056640625,30.178332646687824
2013-09-29,168.30999755859375,3774.8500162760415,15172.526692708334,1073.92333984375,30.10166613260905
2013-09-30,168.00999450683594,3771.47998046875,15129.669921875,1073.7900390625,30.024999618530273
2013-10-01,169.33999633789062,3817.97998046875,15191.7001953125,1087.4300537109375,29.987499237060547
2013-10-02,169.17999267578125,3815.02001953125,15133.1396484375,1082.550048828125,29.94499969482422
2013-10-03,167.6199951171875,3774.340087890625,14996.48046875,1070.9000244140625,29.9424991607666
2013-10-04,168.88999938964844,3807.75,15072.580078125,1078.25,30.014999389648438
2013-10-05,168.40333048502603,3795.2932942708335,15027.133463541666,1074.0966796875,29.979999542236328
2013-10-06,167.91666158040366,3782.8365885416665,14981.686848958334,1069.943359375,29.94499969482422
2013-10-07,167.42999267578125,3770.3798828125,14936.240234375,1065.7900390625,29.90999984741211
2013-10-08,165.47999572753906,3694.830078125,14776.5302734375,1047.260009765625,29.65250015258789
2013-10-09,165.60000610351562,3677.780029296875,14802.98046875,1043.4599609375,29.447500228881836
2013-10-10,169.1699981689453,3760.75,15126.0703125,1069.5,29.940000534057617
2013-10-11,170.25999450683594,3791.8701171875,15237.1103515625,1084.31005859375,30.1825008392334
2013-10-12,170.48666381835938,3799.6734212239585,15258.493489583334,1086.3067220052083,30.20916748046875
2013-10-13,170.7133331298828,3807.4767252604165,15279.876627604166,1088.3033854166667,30.2358341217041
2013-10-14,170.94000244140625,3815.280029296875,15301.259765625,1090.300048828125,30.262500762939453
2013-10-15,169.6999969482422,3794.010009765625,15168.009765625,1079.6199951171875,30.46500015258789
2013-10-16,172.07000732421875,3839.429931640625,15373.830078125,1092.4200439453125,30.545000076293945
2013-10-17,173.22000122070312,3863.14990234375,15371.650390625,1102.27001953125,30.584999084472656
2013-10-18,174.38999938964844,3914.280029296875,15399.650390625,1114.77001953125,30.8174991607666
2013-10-19,174.3933308919271,3916.203369140625,15397.1669921875,1114.0066731770833,30.864166259765625
2013-10-20,174.39666239420572,3918.126708984375,15394.68359375,1113.2433268229167,30.91083335876465
2013-10-21,174.39999389648438,3920.050048828125,15392.2001953125,1112.47998046875,30.957500457763672
2013-10-22,175.41000366210938,3929.570068359375,15467.66015625,1115.6300048828125,31.147499084472656
2013-10-23,174.57000732421875,3907.070068359375,15413.330078125,1110.9300537109375,31.024999618530273
2013-10-24,175.14999389648438,3928.9599609375,15509.2099609375,1118.8499755859375,31.260000228881836
2013-10-25,175.9499969482422,3943.360107421875,15570.2802734375,1118.3399658203125,31.297500610351562
2013-10-26,176.04332987467447,3942.2833658854165,15569.830078125,1118.2166341145833,31.315000534057617
2013-10-27,176.13666280110678,3941.2066243489585,15569.3798828125,1118.0933024088542,31.332500457763672
2013-10-28,176.22999572753906,3940.1298828125,15568.9296875,1117.969970703125,31.350000381469727
2013-10-29,177.1699981689453,3952.340087890625,15680.349609375,1121.0699462890625,31.575000762939453
2013-10-30,176.2899932861328,3930.6201171875,15618.759765625,1105.5,31.5575008392334
2013-10-31,175.7899932861328,3919.7099609375,15545.75,1100.1500244140625,31.34749984741211
2013-11-01,176.2100067138672,3922.0400390625,15615.5498046875,1095.6700439453125,31.31999969482422
2013-11-02,176.4166717529297,3926.8900553385415,15623.406575520834,1099.8733723958333,31.384166717529297
2013-11-03,176.6233367919922,3931.7400716145835,15631.263346354166,1104.0767008463542,31.448333740234375
2013-11-04,176.8300018310547,3936.590087890625,15639.1201171875,1108.280029296875,31.512500762939453
2013-11-05,176.27000427246094,3939.860107421875,15618.2197265625,1103.5899658203125,31.397499084472656
2013-11-06,177.1699981689453,3931.949951171875,15746.8798828125,1098.6300048828125,31.4424991607666
2013-11-07,174.92999267578125,3857.330078125,15593.98046875,1079.0899658203125,31.207500457763672
2013-11-08,177.2899932861328,3919.22998046875,15761.7802734375,1099.969970703125,31.232500076293945
2013-11-09,177.29999796549478,3919.4166666666665,15768.88671875,1100.47998046875,31.280833562215168
2013-11-10,177.31000264485678,3919.6033528645835,15775.9931640625,1100.989990234375,31.329167048136394
2013-11-11,177.32000732421875,3919.7900390625,15783.099609375,1101.5,31.377500534057617
2013-11-12,176.9600067138672,3919.919921875,15750.669921875,1101.469970703125,31.3700008392334
2013-11-13,178.3800048828125,3965.580078125,15821.6298828125,1112.1800537109375,30.967500686645508
2013-11-14,179.27000427246094,3972.739990234375,15876.2197265625,1111.43994140625,31.167499542236328
2013-11-15,180.0500030517578,3985.969970703125,15961.7001953125,1116.199951171875,31.235000610351562
2013-11-16,179.84000142415366,3973.6700032552085,15966.473307291666,1113.22998046875,31.285833994547527
2013-11-17,179.62999979654947,3961.3700358072915,15971.246419270834,1110.260009765625,31.33666737874349
2013-11-18,179.4199981689453,3949.070068359375,15976.01953125,1107.2900390625,31.387500762939453
2013-11-19,179.02999877929688,3931.550048828125,15967.0302734375,1101.3800048828125,31.282499313354492
2013-11-20,178.47000122070312,3921.27001953125,15900.8203125,1099.7900390625,31.25
2013-11-21,179.91000366210938,3969.159912109375,16009.990234375,1119.6199951171875,31.27750015258789
2013-11-22,180.80999755859375,3991.64990234375,16064.76953125,1124.9200439453125,31.190000534057617
2013-11-23,180.75,3992.623291015625,16067.359700520834,1124.8533528645833,31.229167302449543
2013-11-24,180.69000244140625,3993.5966796875,16069.949869791666,1124.7866617838542,31.268334070841473
2013-11-25,180.6300048828125,3994.570068359375,16072.5400390625,1124.719970703125,31.3075008392334
2013-11-26,180.67999267578125,4017.75,16072.7998046875,1134.530029296875,31.010000228881836
2013-11-27,181.1199951171875,4044.75,16097.330078125,1141.3299560546875,31.094999313354492
2013-11-28,181.05999755859375,4052.3199462890625,16091.8701171875,1142.1099853515625,31.112499237060547
2013-11-29,181.0,4059.889892578125,16086.41015625,1142.8900146484375,31.100000381469727
2013-11-30,180.84333292643228,4055.0132649739585,16060.529947916666,1138.3000081380208,31.010000228881836
2013-12-01,180.6866658528646,4050.1366373697915,16034.649739583334,1133.7100016276042,30.920000076293945
2013-12-02,180.52999877929688,4045.260009765625,16008.76953125,1129.1199951171875,30.829999923706055
2013-12-03,179.75,4037.199951171875,15914.6201171875,1123.780029296875,30.559999465942383
2013-12-04,179.72999572753906,4038.0,15889.76953125,1121.3800048828125,30.447500228881836
2013-12-05,178.94000244140625,4033.169921875,15821.509765625,1122.469970703125,30.389999389648438
2013-12-06,180.94000244140625,4062.52001953125,16020.2001953125,1131.3800048828125,30.612499237060547
2013-12-07,181.09333292643228,4064.5966796875,16021.976888020834,1130.739990234375,30.635833104451496
2013-12-08,181.24666341145834,4066.67333984375,16023.753580729166,1130.0999755859375,30.65916697184245
2013-12-09,181.39999389648438,4068.75,16025.5302734375,1129.4599609375,30.6825008392334
2013-12-10,180.75,4060.489990234375,15973.1298828125,1119.68994140625,30.510000228881836
2013-12-11,178.72000122070312,4003.81005859375,15843.5302734375,1101.5,30.469999313354492
2013-12-12,178.1300048828125,3998.39990234375,15739.4296875,1103.27001953125,30.127500534057617
2013-12-13,178.11000061035156,4000.97998046875,15755.3603515625,1107.050048828125,30.110000610351562
2013-12-14,178.4800008138021,4010.4933268229165,15798.430338541666,1111.3166910807292,30.240000406901043
2013-12-15,178.8500010172526,4020.0066731770835,15841.500325520834,1115.5833333333333,30.37000020345052
2013-12-16,179.22000122070312,4029.52001953125,15884.5703125,1119.8499755859375,30.5
2013-12-17,178.64999389648438,4023.679931640625,15875.259765625,1118.8900146484375,30.364999771118164
2013-12-18,181.6999969482422,4070.06005859375,16167.9697265625,1133.719970703125,30.184999465942383
2013-12-19,181.49000549316406,4058.139892578125,16179.080078125,1125.449951171875,30.6299991607666
2013-12-20,181.55999755859375,4104.740234375,16221.1396484375,1146.469970703125,30.642499923706055
2013-12-21,181.88333129882812,4119.460123697917,16245.6298828125,1150.0533040364583,30.77750015258789
2013-12-22,182.2066650390625,4134.180013020833,16270.1201171875,1153.6366373697917,30.912500381469727
2013-12-23,182.52999877929688,4148.89990234375,16294.6103515625,1157.219970703125,31.047500610351562
2013-12-24,182.92999267578125,4155.419921875,16357.5498046875,1161.800048828125,31.15250015258789
2013-12-25,183.3949966430664,4161.300048828125,16418.71533203125,1162.2250366210938,31.24333318074544
2013-12-26,183.86000061035156,4167.18017578125,16479.880859375,1162.6500244140625,31.334166208902996
2013-12-27,183.85000610351562,4156.58984375,16478.41015625,1161.0899658203125,31.424999237060547
2013-12-28,183.84000651041666,4155.793294270833,16487.036458333332,1160.9232991536458,31.404999415079754
2013-12-29,183.83000691731772,4154.996744791667,16495.662760416668,1160.7566324869792,31.384999593098957
2013-12-30,183.82000732421875,4154.2001953125,16504.2890625,1160.5899658203125,31.364999771118164
2013-12-31,184.69000244140625,4176.58984375,16576.66015625,1163.6400146484375,31.392499923706055
2014-01-01,183.80500030517578,4159.829833984375,16509.0048828125,1157.1799926757812,31.323749542236328
2014-01-02,182.9199981689453,4143.06982421875,16441.349609375,1150.719970703125,31.2549991607666
2014-01-03,182.88999938964844,4131.91015625,16469.990234375,1156.0899658203125,31.28499984741211
2014-01-04,182.7133331298828,4125.83349609375,16455.026692708332,1153.1133219401042,31.28499984741211
2014-01-05,182.5366668701172,4119.7568359375,16440.063151041668,1150.1366780598958,31.28499984741211
2014-01-06,182.36000061035156,4113.68017578125,16425.099609375,1147.1600341796875,31.28499984741211
2014-01-07,183.47999572753906,4153.18017578125,16530.939453125,1157.6300048828125,31.395000457763672
2014-01-08,183.52000427246094,4165.60986328125,16462.740234375,1157.4599609375,31.270000457763672
2014-01-09,183.63999938964844,4156.18994140625,16444.759765625,1158.3499755859375,31.114999771118164
2014-01-10,184.13999938964844,4174.669921875,16437.05078125,1164.530029296875,31.342500686645508
2014-01-11,183.32333374023438,4154.213216145833,16377.347330729166,1159.0500081380208,31.361666997273762
2014-01-12,182.5066680908203,4133.756510416667,16317.643880208334,1153.5699869791667,31.38083330790202
2014-01-13,181.69000244140625,4113.2998046875,16257.9404296875,1148.0899658203125,31.399999618530273
2014-01-14,183.6699981689453,4183.02001953125,16373.8603515625,1163.4300537109375,31.467500686645508
2014-01-15,184.66000366210938,4214.8798828125,16481.939453125,1171.3499755859375,31.690000534057617
2014-01-16,184.4199981689453,4218.68994140625,16417.009765625,1173.1300048828125,31.657499313354492
2014-01-17,183.63999938964844,4197.580078125,16458.560546875,1168.4300537109375,31.739999771118164
2014-01-18,183.77499771118164,4204.625,16447.5302734375,1170.2525329589844,31.75
2014-01-19,183.90999603271484,4211.669921875,16436.5,1172.0750122070312,31.760000228881836
2014-01-20,184.04499435424805,4218.71484375,16425.4697265625,1173.8974914550781,31.770000457763672
2014-01-21,184.17999267578125,4225.759765625,16414.439453125,1175.719970703125,31.760000228881836
2014-01-22,184.3000030517578,4243.0,16373.33984375,1181.2900390625,31.774999618530273
2014-01-23,182.7899932861328,4218.8798828125,16197.349609375,1172.4000244140625,31.4950008392334
2014-01-24,178.88999938964844,4128.169921875,15879.1103515625,1144.1300048828125,30.94499969482422
2014-01-25,178.59666442871094,4113.316650390625,15865.366861979166,1138.663330078125,30.78666623433431
2014-01-26,178.30332946777344,4098.46337890625,15851.623372395834,1133.1966552734375,30.628332773844402
2014-01-27,178.00999450683594,4083.610107421875,15837.8798828125,1127.72998046875,30.469999313354492
2014-01-28,179.07000732421875,4097.9599609375,15928.5595703125,1138.239990234375,30.559999465942383
2014-01-29,177.35000610351562,4051.429931640625,15738.7900390625,1122.449951171875,30.420000076293945
2014-01-30,179.22999572753906,4123.1298828125,15848.6103515625,1139.3599853515625,30.415000915527344
2014-01-31,178.17999267578125,4103.8798828125,15698.849609375,1130.8800048828125,30.292499542236328
2014-02-01,176.84332784016928,4068.2399088541665,15590.166341145834,1118.7799886067708,30.214999516805012
2014-02-02,175.50666300455728,4032.5999348958335,15481.483072916666,1106.6799723307292,30.1374994913737
2014-02-03,174.1699981689453,3996.9599609375,15372.7998046875,1094.5799560546875,30.059999465942383
2014-02-04,175.38999938964844,4031.52001953125,15445.240234375,1102.8399658203125,29.969999313354492
2014-02-05,175.1699981689453,4011.550048828125,15440.23046875,1093.5899658203125,30.082500457763672
2014-02-06,177.47999572753906,4057.1201171875,15628.5302734375,1103.9300537109375,30.5049991607666
2014-02-07,179.67999267578125,4125.85986328125,15794.080078125,1116.550048828125,30.579999923706055
2014-02-08,179.7899932861328,4133.296549479167,15796.650065104166,1117.2766927083333,30.608333587646484
2014-02-09,179.89999389648438,4140.733235677083,15799.220052083334,1118.0033365885417,30.636667251586914
2014-02-10,180.00999450683594,4148.169921875,15801.7900390625,1118.72998046875,30.665000915527344
2014-02-11,181.97999572753906,4191.0498046875,15994.76953125,1129.1600341796875,31.040000915527344
2014-02-12,182.07000732421875,4201.2900390625,15963.9404296875,1132.5400390625,31.114999771118164
2014-02-13,183.00999450683594,4240.669921875,16027.58984375,1147.7900390625,31.065000534057617
2014-02-14,184.02000427246094,4244.02001953125,16154.3896484375,1149.2099609375,31.0575008392334
2014-02-15,184.07500457763672,4251.2099609375,16148.392333984375,1152.2774658203125,31.166667302449543
2014-02-16,184.1300048828125,4258.39990234375,16142.39501953125,1155.344970703125,31.27583376566569
2014-02-17,184.18500518798828,4265.58984375,16136.397705078125,1158.4124755859375,31.385000228881836
2014-02-18,184.24000549316406,4272.77978515625,16130.400390625,1161.47998046875,31.725000381469727
2014-02-19,183.02000427246094,4237.9501953125,16040.5595703125,1149.0699462890625,31.75
2014-02-20,184.10000610351562,4267.5498046875,16133.23046875,1162.1199951171875,31.780000686645508
2014-02-21,183.88999938964844,4263.41015625,16103.2998046875,1164.6300048828125,31.9424991607666
2014-02-22,184.2300008138021,4273.263509114583,16137.9130859375,1167.9366861979167,31.974999745686848
2014-02-23,184.57000223795572,4283.116861979167,16172.5263671875,1171.2433675130208,32.007500330607094
2014-02-24,184.91000366210938,4292.97021484375,16207.1396484375,1174.550048828125,32.040000915527344
2014-02-25,184.83999633789062,4287.58984375,16179.66015625,1173.949951171875,31.854999542236328
2014-02-26,184.85000610351562,4292.06005859375,16198.41015625,1181.719970703125,31.837499618530273
2014-02-27,185.82000732421875,4318.93017578125,16272.650390625,1187.93994140625,31.84749984741211
2014-02-28,186.2899932861328,4308.1201171875,16321.7099609375,1183.030029296875,31.764999389648438
2014-03-01,185.85332743326822,4297.8466796875,16270.4833984375,1180.8066813151042,31.619999567667644
2014-03-02,185.41666158040366,4287.5732421875,16219.2568359375,1178.5833333333333,31.474999745686848
2014-03-03,184.97999572753906,4277.2998046875,16168.0302734375,1176.3599853515625,31.329999923706055
2014-03-04,187.5800018310547,4351.97021484375,16395.880859375,1208.6500244140625,31.864999771118164
2014-03-05,187.75,4357.97021484375,16360.1796875,1205.9100341796875,31.655000686645508
2014-03-06,188.17999267578125,4352.1298828125,16421.890625,1204.5400390625,31.72249984741211
2014-03-07,188.25999450683594,4336.22021484375,16452.720703125,1203.3199462890625,31.40999984741211
2014-03-08,188.2266642252604,4335.630208333333,16441.373697916668,1202.393310546875,31.350833257039387
2014-03-09,188.1933339436849,4335.040201822917,16430.026692708332,1201.4666748046875,31.291666666666668
2014-03-10,188.16000366210938,4334.4501953125,16418.6796875,1200.5400390625,31.232500076293945
2014-03-11,187.22999572753906,4307.18994140625,16351.25,1187.050048828125,31.239999771118164
2014-03-12,187.27999877929688,4323.330078125,16340.080078125,1191.3699951171875,31.079999923706055
2014-03-13,185.17999267578125,4260.419921875,16108.8896484375,1176.739990234375,30.729999542236328
2014-03-14,184.66000366210938,4245.39990234375,16065.669921875,1181.4100341796875,30.530000686645508
2014-03-15,185.21666971842447,4256.916666666667,16126.1865234375,1183.683349609375,30.614166895548504
2014-03-16,185.7733357747396,4268.433430989583,16186.703125,1185.9566650390625,30.698333104451496
2014-03-17,186.3300018310547,4279.9501953125,16247.2197265625,1188.22998046875,30.782499313354492
2014-03-18,187.66000366210938,4333.31005859375,16336.1904296875,1205.0400390625,30.93000030517578
2014-03-19,186.66000366210938,4307.60009765625,16222.169921875,1195.6600341796875,29.649999618530273
2014-03-20,187.75,4319.2900390625,16331.0498046875,1198.969970703125,29.545000076293945
2014-03-21,186.1999969482422,4276.7900390625,16302.76953125,1193.72998046875,29.594999313354492
2014-03-22,185.94332885742188,4259.990071614583,16294.076497395834,1188.5633138020833,29.524999618530273
2014-03-23,185.68666076660156,4243.190104166667,16285.383463541666,1183.3966471354167,29.454999923706055
2014-03-24,185.42999267578125,4226.39013671875,16276.6904296875,1178.22998046875,29.385000228881836
2014-03-25,186.30999755859375,4234.27001953125,16367.8798828125,1178.050048828125,29.799999237060547
2014-03-26,184.97000122070312,4173.580078125,16268.990234375,1155.489990234375,29.790000915527344
2014-03-27,184.5800018310547,4151.22998046875,16264.23046875,1151.43994140625,29.735000610351562
2014-03-28,185.49000549316406,4155.759765625,16323.0595703125,1151.81005859375,29.842500686645508
2014-03-29,185.99666849772134,4170.169921875,16367.926432291666,1158.88671875,29.826667149861652
2014-03-30,186.50333150227866,4184.580078125,16412.793294270832,1165.96337890625,29.8108336130778
2014-03-31,187.00999450683594,4198.990234375,16457.66015625,1173.0400390625,29.795000076293945
2014-04-01,188.25,4268.0400390625,16532.609375,1188.699951171875,30.020000457763672
2014-04-02,188.8800048828125,4276.4599609375,16573.0,1192.81005859375,30.077499389648438
2014-04-03,188.6300048828125,4237.740234375,16572.55078125,1181.1199951171875,29.982500076293945
2014-04-04,186.39999389648438,4127.72998046875,16412.7109375,1153.3800048828125,30.212499618530273
2014-04-05,185.71332804361978,4111.736653645833,16357.097330729166,1147.5133463541667,30.104166666666668
2014-04-06,185.02666219075522,4095.7433268229165,16301.483723958334,1141.6466878255208,29.99583371480306
2014-04-07,184.33999633789062,4079.75,16245.8701171875,1135.780029296875,29.887500762939453
2014-04-08,185.10000610351562,4112.990234375,16256.1396484375,1144.239990234375,29.725000381469727
2014-04-09,187.08999633789062,4183.89990234375,16437.1796875,1159.9599609375,29.9375
2014-04-10,183.16000366210938,4054.110107421875,16170.2197265625,1127.6600341796875,29.967500686645508
2014-04-11,181.50999450683594,3999.72998046875,16026.75,1111.43994140625,29.63249969482422
2014-04-12,181.98666381835938,4007.38330078125,16075.580078125,1112.7432861328125,29.65500005086263
2014-04-13,182.4633331298828,4015.03662109375,16124.41015625,1114.046630859375,29.677500406901043
2014-04-14,182.94000244140625,4022.68994140625,16173.240234375,1115.3499755859375,29.700000762939453
2014-04-15,184.1999969482422,4034.159912109375,16262.5595703125,1119.489990234375,29.545000076293945
2014-04-16,186.1300048828125,4086.22998046875,16424.849609375,1131.77001953125,29.767499923706055
2014-04-17,186.38999938964844,4095.52001953125,16408.5390625,1137.9000244140625,29.940000534057617
2014-04-18,186.55249786376953,4102.0274658203125,16418.716796875,1139.0025329589844,29.995000457763673
2014-04-19,186.71499633789062,4108.534912109375,16428.89453125,1140.1050415039062,30.050000381469726
2014-04-20,186.87749481201172,4115.0423583984375,16439.072265625,1141.2075500488281,30.105000305175782
2014-04-21,187.0399932861328,4121.5498046875,16449.25,1142.31005859375,30.160000228881835
2014-04-22,187.88999938964844,4161.4599609375,16514.369140625,1155.6099853515625,30.21500015258789
2014-04-23,187.4499969482422,4126.97021484375,16501.650390625,1147.0799560546875,30.207500457763672
2014-04-24,187.8300018310547,4148.33984375,16501.650390625,1144.3499755859375,30.31999969482422
2014-04-25,186.2899932861328,4075.56005859375,16361.4599609375,1123.030029296875,30.22249984741211
2014-04-26,186.48666381835938,4075.17333984375,16390.553385416668,1121.0400390625,30.248332977294922
2014-04-27,186.68333435058594,4074.78662109375,16419.646809895832,1119.050048828125,30.274166107177734
2014-04-28,186.8800048828125,4074.39990234375,16448.740234375,1117.06005859375,30.299999237060547
2014-04-29,187.75,4103.5400390625,16535.369140625,1120.8299560546875,30.572500228881836
2014-04-30,188.30999755859375,4114.56005859375,16580.83984375,1126.8599853515625,30.71500015258789
2014-05-01,188.3300018310547,4127.4501953125,16558.869140625,1125.969970703125,30.834999084472656
2014-05-02,188.05999755859375,4123.89990234375,16512.890625,1128.800048828125,30.797500610351562
2014-05-03,188.17999776204428,4128.619954427083,16518.77734375,1127.9667154947917,30.795000553131104
2014-05-04,188.29999796549478,4133.340006510417,16524.6640625,1127.1333821614583,30.792500495910645
2014-05-05,188.4199981689453,4138.06005859375,16530.55078125,1126.300048828125,30.790000438690186
2014-05-06,186.77999877929688,4080.760009765625,16401.01953125,1108.010009765625,30.787500381469727
2014-05-07,187.8800048828125,4067.669921875,16518.5390625,1108.550048828125,30.790000915527344
2014-05-08,187.67999267578125,4051.5,16550.970703125,1097.4300537109375,30.969999313354492
2014-05-09,187.9600067138672,4071.8701171875,16583.33984375,1107.219970703125,30.90250015258789
2014-05-10,188.57000223795572,4095.86669921875,16620.716796875,1116.0299886067708,30.948333740234375
2014-05-11,189.17999776204428,4119.86328125,16658.09375,1124.8400065104167,30.99416732788086
2014-05-12,189.7899932861328,4143.85986328125,16695.470703125,1133.6500244140625,31.040000915527344
2014-05-13,189.9600067138672,4130.169921875,16715.439453125,1121.1600341796875,31.145000457763672
2014-05-14,189.05999755859375,4100.6298828125,16613.970703125,1103.1400146484375,31.247499465942383
2014-05-15,187.39999389648438,4069.2900390625,16446.810546875,1095.989990234375,31.059999465942383
2014-05-16,188.0500030517578,4090.590087890625,16491.310546875,1102.9100341796875,31.155000686645508
2014-05-17,188.2800038655599,4102.330078125,16498.16015625,1106.7500406901042,31.140833536783855
2014-05-18,188.51000467936197,4114.070068359375,16505.009765625,1110.5900472005208,31.1266663869222
2014-05-19,188.74000549316406,4125.81005859375,16511.859375,1114.4300537109375,31.112499237060547
