dayID,date,value,amount_bought,amount_sold,amount_ITM,amount_return_cum,percent_return_cum,amount_deposited,amount_return_day,percent_return_day,ind_out,ind_in,spy,nasdaq,dow,russell,ftse
20170427,2017-04-27,195211.43,0.0,0.0,27243.0,167968.43,616.56,0.0,-616.44,-2.26,0.0,0.0,238.6,6048.94,20981.33,1417.13,32.27
20170428,2017-04-28,194690.65,0.0,0.0,27243.0,167447.65,614.64,0.0,-520.79,-1.91,0.0,0.0,238.08,6047.61,20940.51,1400.43,32.2
20170429,2017-04-29,195563.94,0.0,0.0,27243.0,168320.94,617.85,0.0,873.29,3.21,0.0,0.0,238.28,6062.27,20931.49,1402.74,32.24
20170430,2017-04-30,196435.51,0.0,0.0,27243.0,169192.51,621.05,0.0,871.57,3.2,0.0,0.0,238.48,6076.94,20922.48,1405.05,32.28
20170501,2017-05-01,197994.76,0.0,0.0,27243.0,170751.76,626.77,0.0,1559.26,5.72,0.0,0.0,238.68,6091.6,20913.46,1407.36,32.32
20170502,2017-05-02,198282.17,0.0,0.0,27243.0,171039.17,627.83,0.0,287.41,1.05,0.0,0.0,238.77,6095.37,20949.89,1399.36,32.37
20170503,2017-05-03,198899.89,0.0,0.0,27243.0,171656.89,630.1,0.0,617.72,2.27,0.0,0.0,238.48,6072.55,20957.9,1390.92,32.28
20170504,2017-05-04,197677.13,0.0,0.0,27243.0,170434.13,625.61,0.0,-1222.76,-4.49,0.0,0.0,238.76,6075.34,20951.47,1388.85,32.35
20170505,2017-05-05,200049.24,0.0,0.0,27243.0,172806.24,634.31,0.0,2372.11,8.71,0.0,0.0,239.7,6100.76,21006.94,1397.0,32.53
20170506,2017-05-06,201316.92,0.0,0.0,27243.0,174073.92,638.97,0.0,1267.67,4.65,0.0,0.0,239.69,6101.39,21008.72,1395.21,32.54
20170507,2017-05-07,202581.92,0.0,0.0,27243.0,175338.92,643.61,0.0,1265.01,4.64,0.0,0.0,239.67,6102.03,21010.5,1393.43,32.56
20170508,2017-05-08,204388.74,0.0,0.0,27243.0,177145.74,650.24,0.0,1806.82,6.63,0.0,0.0,239.66,6102.66,21012.28,1391.64,32.58
20170509,2017-05-09,205284.83,0.0,0.0,27243.0,178041.83,653.53,0.0,896.09,3.29,0.0,0.0,239.44,6120.59,20975.78,1391.86,32.77
20170510,2017-05-10,204820.02,0.0,0.0,27243.0,177577.02,651.83,0.0,-464.81,-1.71,0.0,0.0,239.87,6129.14,20943.11,1399.59,32.97
20170511,2017-05-11,206124.33,0.0,0.0,27243.0,178881.33,656.61,0.0,1304.31,4.79,0.0,0.0,239.38,6115.96,20919.42,1390.2,33.03
20170512,2017-05-12,208527.3,0.0,0.0,27243.0,181284.3,665.43,0.0,2402.98,8.82,0.0,0.0,238.98,6121.23,20896.61,1382.77,33.23
20170513,2017-05-13,208554.94,19.0,0.0,27262.0,181292.94,665.0,0.0,8.64,-0.43,0.0,0.0,239.42,6130.71,20925.05,1386.49,33.26
20170514,2017-05-14,208563.57,0.0,0.0,27262.0,181301.57,665.03,0.0,8.63,0.03,0.0,0.0,239.86,6140.19,20953.5,1390.2,33.29
20170515,2017-05-15,208290.1,0.0,0.0,27262.0,181028.1,664.03,0.0,-273.47,-1.0,0.0,0.0,240.3,6149.67,20981.94,1393.92,33.32
20170516,2017-05-16,207876.19,0.0,0.0,27262.0,180614.19,662.51,0.0,-413.91,-1.52,0.0,0.0,240.08,6169.87,20979.75,1394.68,33.65
20170517,2017-05-17,201031.5,0.0,0.0,27262.0,173769.5,637.41,0.0,-6844.69,-25.11,0.0,0.0,235.82,6011.24,20606.93,1355.89,33.56
20170518,2017-05-18,203705.23,0.0,0.0,27262.0,176443.23,647.21,0.0,2673.72,9.81,0.0,0.0,236.77,6055.13,20663.02,1361.08,33.35
20170519,2017-05-19,204222.45,0.0,0.0,27262.0,176960.45,649.11,0.0,517.22,1.9,0.0,0.0,238.31,6083.7,20804.84,1367.33,33.48
20170520,2017-05-20,204295.41,0.0,0.0,27262.0,177033.41,649.38,0.0,72.97,0.27,0.0,0.0,238.71,6100.34,20834.84,1370.6,33.54
20170521,2017-05-21,204368.2,0.0,0.0,27262.0,177106.2,649.64,0.0,72.79,0.27,0.0,0.0,239.12,6116.98,20864.83,1373.87,33.59
20170522,2017-05-22,204967.93,0.0,0.0,27262.0,177705.93,651.84,0.0,599.73,2.2,0.0,0.0,239.52,6133.62,20894.83,1377.14,33.65
20170523,2017-05-23,205469.24,23.0,0.0,27285.0,178184.24,653.05,0.0,478.31,1.2,0.0,0.0,240.05,6138.71,20937.91,1380.98,33.58
20170524,2017-05-24,204757.99,0.0,0.0,27285.0,177472.99,650.44,0.0,-711.25,-2.61,0.0,0.0,240.61,6163.02,21012.42,1382.51,33.71
20170525,2017-05-25,206052.58,0.0,0.0,27285.0,178767.58,655.19,0.0,1294.59,4.74,0.0,0.0,241.76,6205.26,21082.95,1383.39,33.74
20170526,2017-05-26,206330.23,0.0,0.0,27285.0,179045.23,656.2,0.0,277.64,1.02,0.0,0.0,241.71,6210.19,21080.28,1382.24,33.83
20170527,2017-05-27,206923.33,0.0,0.0,27285.0,179638.33,658.38,0.0,593.11,2.17,0.0,0.0,241.66,6208.44,21067.58,1379.48,33.8
20170528,2017-05-28,207520.2,0.0,0.0,27285.0,180235.2,660.57,0.0,596.86,2.19,0.0,0.0,241.61,6206.69,21054.88,1376.71,33.77
20170529,2017-05-29,207503.27,0.0,0.0,27285.0,180218.27,660.5,0.0,-16.92,-0.06,0.0,0.0,241.55,6204.94,21042.17,1373.95,33.74
20170530,2017-05-30,207573.67,10.0,0.0,27295.0,180278.67,660.48,0.0,60.4,-0.02,0.0,0.0,241.5,6203.19,21029.47,1371.19,33.72
20170531,2017-05-31,205646.45,0.0,0.0,27295.0,178351.45,653.42,0.0,-1927.22,-7.06,0.0,0.0,241.44,6198.52,21008.65,1370.21,33.72
20170601,2017-06-01,206163.63,0.0,0.0,27295.0,178868.63,655.32,0.0,517.17,1.89,0.0,0.0,243.36,6246.83,21144.18,1396.06,33.85
20170602,2017-06-02,208743.99,0.0,0.0,27295.0,181448.99,664.77,0.0,2580.36,9.45,0.0,0.0,244.17,6305.8,21206.29,1405.39,33.84
20170603,2017-06-03,208290.42,0.0,0.0,27295.0,180995.42,663.11,0.0,-453.56,-1.66,0.0,0.0,244.11,6302.43,21198.87,1402.41,33.81
20170604,2017-06-04,207836.43,0.0,0.0,27295.0,180541.43,661.45,0.0,-453.99,-1.66,0.0,0.0,244.05,6299.05,21191.46,1399.43,33.78
20170605,2017-06-05,206710.03,0.0,0.0,27295.0,179415.03,657.32,0.0,-1126.4,-4.13,0.0,0.0,243.99,6295.68,21184.04,1396.45,33.76
20170606,2017-06-06,207169.48,0.0,0.0,27295.0,179874.48,659.0,0.0,459.45,1.68,0.0,0.0,243.21,6275.06,21136.23,1394.9,33.74
20170607,2017-06-07,207313.9,0.0,0.0,27295.0,180018.9,659.53,0.0,144.42,0.53,0.0,0.0,243.66,6297.38,21173.69,1396.67,33.53
20170608,2017-06-08,210530.17,0.0,0.0,27295.0,183235.17,671.31,0.0,3216.27,11.78,0.0,0.0,243.78,6321.76,21182.53,1415.61,33.47
20170609,2017-06-09,204291.43,0.0,0.0,27295.0,176996.43,648.46,0.0,-6238.74,-22.86,0.0,0.0,243.41,6207.92,21271.97,1421.71,33.83
20170610,2017-06-10,202876.58,0.0,0.0,27295.0,175581.58,643.27,0.0,-1414.85,-5.18,0.0,0.0,243.39,6197.1,21259.87,1420.88,33.8
20170611,2017-06-11,201462.92,0.0,0.0,27295.0,174167.92,638.09,0.0,-1413.66,-5.18,0.0,0.0,243.38,6186.28,21247.77,1420.04,33.77
20170612,2017-06-12,201186.12,0.0,0.0,27295.0,173891.12,637.08,0.0,-276.79,-1.01,0.0,0.0,243.36,6175.46,21235.67,1419.21,33.74
20170613,2017-06-13,201354.11,0.0,0.0,27295.0,174059.11,637.7,0.0,167.98,0.62,0.0,0.0,244.55,6220.37,21328.47,1425.99,33.71
20170614,2017-06-14,199739.22,0.0,0.0,27295.0,172444.22,631.78,0.0,-1614.89,-5.92,0.0,0.0,244.24,6194.89,21374.56,1417.57,33.66
20170615,2017-06-15,198703.34,0.0,0.0,27295.0,171408.34,627.98,0.0,-1035.87,-3.8,0.0,0.0,243.77,6165.5,21359.9,1410.08,33.34
20170616,2017-06-16,196546.52,0.0,0.0,27295.0,169251.52,620.08,0.0,-2156.83,-7.9,0.0,0.0,242.64,6151.76,21384.28,1406.73,33.52
20170617,2017-06-17,198002.18,0.0,0.0,27295.0,170707.18,625.42,0.0,1455.66,5.33,0.0,0.0,243.31,6180.84,21432.52,1410.51,33.63
20170618,2017-06-18,199456.26,0.0,0.0,27295.0,172161.26,630.74,0.0,1454.09,5.33,0.0,0.0,243.99,6209.93,21480.75,1414.3,33.74
20170619,2017-06-19,201731.88,0.0,0.0,27295.0,174436.88,639.08,0.0,2275.61,8.34,0.0,0.0,244.66,6239.01,21528.99,1418.08,33.85
20170620,2017-06-20,201717.36,0.0,0.0,27295.0,174422.36,639.03,0.0,-14.52,-0.05,0.0,0.0,243.01,6188.03,21467.14,1402.97,33.63
20170621,2017-06-21,201951.11,0.0,0.0,27295.0,174656.11,639.88,0.0,233.75,0.86,0.0,0.0,242.95,6233.95,21410.03,1399.25,33.48
20170622,2017-06-22,201682.72,0.0,0.0,27295.0,174387.72,638.9,0.0,-268.39,-0.98,0.0,0.0,242.84,6236.69,21397.29,1404.54,33.01
20170623,2017-06-23,202152.71,0.0,0.0,27295.0,174857.71,640.62,0.0,470.0,1.72,0.0,0.0,243.13,6265.25,21394.76,1414.78,32.94
20170624,2017-06-24,201631.41,0.0,0.0,27295.0,174336.41,638.71,0.0,-521.31,-1.91,0.0,0.0,243.18,6259.22,21399.69,1415.4,32.98
20170625,2017-06-25,201111.89,0.0,0.0,27295.0,173816.89,636.81,0.0,-519.52,-1.9,0.0,0.0,243.24,6253.18,21404.62,1416.02,33.02
20170626,2017-06-26,201209.65,0.0,0.0,27295.0,173914.65,637.17,0.0,97.76,0.36,0.0,0.0,243.29,6247.15,21409.55,1416.64,33.06
20170627,2017-06-27,197474.86,0.0,0.0,27295.0,170179.86,623.48,0.0,-3734.8,-13.68,0.0,0.0,241.33,6146.62,21310.66,1403.52,32.99
20170628,2017-06-28,197942.59,0.0,0.0,27295.0,170647.59,625.2,2430.0,467.73,1.71,0.0,0.0,243.49,6234.41,21454.61,1425.27,32.79
20170629,2017-06-29,194417.66,0.0,0.0,27295.0,167122.66,612.28,0.0,-3524.93,-12.91,0.0,0.0,241.35,6144.35,21287.03,1416.2,32.62
20170630,2017-06-30,194684.06,0.0,0.0,27295.0,167389.06,613.26,0.0,266.39,0.98,0.0,0.0,241.8,6140.42,21349.63,1415.36,32.47
20170701,2017-07-01,194551.1,0.0,0.0,27295.0,167256.1,612.77,0.0,-132.96,-0.49,0.0,0.0,241.94,6130.3,21392.84,1419.13,32.55
20170702,2017-07-02,194418.18,0.0,0.0,27295.0,167123.18,612.28,0.0,-132.91,-0.49,0.0,0.0,242.07,6120.18,21436.06,1422.91,32.62
20170703,2017-07-03,195287.1,0.0,0.0,27295.0,167992.1,615.47,0.0,868.92,3.18,0.0,0.0,242.21,6110.06,21479.27,1426.68,32.69
20170704,2017-07-04,195801.19,0.0,0.0,27295.0,168506.19,617.35,0.0,514.09,1.88,0.0,0.0,242.49,6130.46,21478.72,1423.42,32.62
20170705,2017-07-05,196439.62,305.0,0.0,27600.0,168839.62,611.74,0.0,333.43,-5.61,0.0,0.0,242.77,6150.86,21478.17,1420.15,32.67
20170706,2017-07-06,194530.91,335.0,0.0,27935.0,166595.91,596.37,0.0,-2243.7,-15.37,0.0,0.0,240.55,6089.46,21320.04,1400.81,32.56
20170707,2017-07-07,196712.52,0.0,0.0,27935.0,168777.52,604.18,0.0,2181.61,7.81,0.0,0.0,242.11,6153.08,21414.34,1415.84,32.62
20170708,2017-07-08,197397.82,0.0,0.0,27935.0,169462.82,606.63,0.0,685.29,2.45,0.0,0.0,242.2,6160.85,21412.4,1413.38,32.64
20170709,2017-07-09,198086.01,0.0,0.0,27935.0,170151.01,609.1,0.0,688.2,2.46,0.0,0.0,242.28,6168.62,21410.46,1410.93,32.67
20170710,2017-07-10,198605.3,0.0,0.0,27935.0,170670.3,610.96,0.0,519.28,1.86,0.0,0.0,242.37,6176.39,21408.52,1408.47,32.7
20170711,2017-07-11,199224.84,0.0,0.0,27935.0,171289.84,613.17,0.0,619.54,2.22,0.0,0.0,242.19,6193.3,21409.07,1413.05,32.53
20170712,2017-07-12,199222.09,0.0,0.0,27935.0,171287.09,613.16,0.0,-2.75,-0.01,0.0,0.0,244.01,6261.17,21532.14,1424.32,32.92
20170713,2017-07-13,200611.64,0.0,0.0,27935.0,172676.64,618.14,0.0,1389.55,4.97,0.0,0.0,244.42,6274.44,21553.09,1425.66,32.92
20170714,2017-07-14,201171.92,0.0,0.0,27935.0,173236.92,620.14,0.0,560.28,2.01,0.0,0.0,245.56,6312.47,21637.74,1428.82,32.68
20170715,2017-07-15,200526.67,0.0,0.0,27935.0,172591.67,617.83,0.0,-645.25,-2.31,0.0,0.0,245.55,6313.12,21635.07,1429.75,32.73
20170716,2017-07-16,199886.92,0.0,0.0,27935.0,171951.92,615.54,0.0,-639.75,-2.29,0.0,0.0,245.54,6313.78,21632.39,1430.67,32.79
20170717,2017-07-17,200906.53,0.0,0.0,27935.0,172971.53,619.19,0.0,1019.61,3.65,0.0,0.0,245.53,6314.43,21629.72,1431.6,32.85
20170718,2017-07-18,201888.12,238.0,0.0,28173.0,173715.12,616.6,0.0,743.59,-2.59,0.0,0.0,245.66,6344.31,21574.73,1427.61,32.8
20170719,2017-07-19,203139.21,0.0,0.0,28173.0,174966.21,621.04,0.0,1251.08,4.44,0.0,0.0,246.99,6385.04,21640.75,1441.77,32.92
20170720,2017-07-20,203579.0,0.0,0.0,28173.0,175406.0,622.6,0.0,439.8,1.56,0.0,0.0,247.1,6390.0,21611.78,1442.35,33.24
20170721,2017-07-21,203121.27,0.0,0.0,28173.0,174948.27,620.98,0.0,-457.73,-1.62,0.0,0.0,246.88,6387.75,21580.07,1435.84,33.08
20170722,2017-07-22,203474.49,0.0,0.0,28173.0,175301.49,622.23,0.0,353.22,1.25,0.0,0.0,246.86,6395.44,21557.77,1436.58,32.94
20170723,2017-07-23,203826.96,0.0,0.0,28173.0,175653.96,623.48,0.0,352.47,1.25,0.0,0.0,246.84,6403.12,21535.47,1437.31,32.8
20170724,2017-07-24,203980.34,0.0,0.0,28173.0,175807.34,624.03,0.0,153.39,0.54,0.0,0.0,246.82,6410.81,21513.17,1438.05,32.66
20170725,2017-07-25,205477.42,306.0,0.0,28479.0,176998.42,621.51,0.0,1191.08,-2.52,0.0,0.0,247.42,6412.17,21613.43,1450.39,33.0
20170726,2017-07-26,204706.24,0.0,0.0,28479.0,176227.24,618.8,0.0,-771.18,-2.71,0.0,0.0,247.43,6422.75,21711.01,1442.28,33.07
20170727,2017-07-27,202187.47,0.0,0.0,28479.0,173708.47,609.95,0.0,-2518.77,-8.84,0.0,0.0,247.2,6382.19,21796.55,1433.62,33.02
20170728,2017-07-28,200582.52,0.0,0.0,28479.0,172103.52,604.32,0.0,-1604.95,-5.64,0.0,0.0,246.91,6374.68,21830.31,1429.26,32.71
20170729,2017-07-29,199980.66,0.0,0.0,28479.0,171501.66,602.2,0.0,-601.86,-2.11,0.0,0.0,246.86,6365.83,21850.58,1427.89,32.72
20170730,2017-07-30,199380.85,0.0,0.0,28479.0,170901.85,600.1,0.0,-599.81,-2.11,0.0,0.0,246.82,6356.97,21870.85,1426.51,32.74
20170731,2017-07-31,198382.0,0.0,0.0,28479.0,169903.0,596.59,0.0,-998.85,-3.51,0.0,0.0,246.77,6348.12,21891.12,1425.14,32.76
20170801,2017-08-01,199640.75,0.0,0.0,28479.0,171161.75,601.01,0.0,1258.76,4.42,0.0,0.0,247.32,6362.94,21963.92,1428.33,32.96
20170802,2017-08-02,206865.79,0.0,0.0,28479.0,178386.79,626.38,0.0,7225.04,25.37,0.0,0.0,247.44,6362.65,22016.24,1412.9,32.9
20170803,2017-08-03,206520.1,0.0,0.0,28479.0,178041.1,625.17,0.0,-345.7,-1.21,0.0,0.0,246.96,6340.34,22026.1,1405.23,33.23
20170804,2017-08-04,207931.46,0.0,0.0,28479.0,179452.46,630.12,0.0,1411.36,4.96,0.0,0.0,247.41,6351.56,22092.81,1412.32,33.37
20170805,2017-08-05,209288.15,0.0,0.0,28479.0,180809.15,634.89,0.0,1356.7,4.76,0.0,0.0,247.56,6362.3,22101.35,1412.94,33.4
20170806,2017-08-06,210651.57,0.0,0.0,28479.0,182172.57,639.67,0.0,1363.42,4.79,0.0,0.0,247.72,6373.03,22109.88,1413.55,33.44
20170807,2017-08-07,211984.39,314.0,0.0,28793.0,183191.39,636.24,0.0,1018.82,-3.44,0.0,0.0,247.87,6383.77,22118.42,1414.17,33.47
20170808,2017-08-08,214052.29,0.0,0.0,28793.0,185259.29,643.42,0.0,2067.91,7.18,0.0,0.0,247.26,6370.46,22085.34,1410.15,33.51
20170809,2017-08-09,214852.79,181.0,0.0,28974.0,185878.79,641.54,0.0,619.5,-1.88,0.0,0.0,247.25,6352.33,22048.7,1396.95,33.32
20170810,2017-08-10,209088.46,0.0,0.0,28974.0,180114.46,621.64,0.0,-5764.33,-19.89,0.0,0.0,243.76,6216.87,21844.01,1372.54,32.99
20170811,2017-08-11,211058.89,0.0,0.0,28974.0,182084.89,628.44,0.0,1970.42,6.8,0.0,0.0,244.12,6256.56,21858.32,1374.23,32.65
20170812,2017-08-12,211814.92,0.0,0.0,28974.0,182840.92,631.05,0.0,756.03,2.61,0.0,0.0,244.93,6284.45,21903.45,1380.92,32.72
20170813,2017-08-13,212569.84,0.0,0.0,28974.0,183595.84,633.66,0.0,754.92,2.61,0.0,0.0,245.73,6312.34,21948.58,1387.62,32.78
20170814,2017-08-14,214302.93,171.0,0.0,29145.0,185157.93,635.3,0.0,1562.09,1.64,0.0,0.0,246.54,6340.23,21993.71,1394.31,32.85
20170815,2017-08-15,217802.23,0.0,0.0,29145.0,188657.23,647.31,0.0,3499.3,12.01,0.0,0.0,246.51,6333.01,21998.99,1383.24,32.99
20170816,2017-08-16,216814.32,0.0,0.0,29145.0,187669.32,643.92,0.0,-987.91,-3.39,0.0,0.0,246.94,6345.11,22024.87,1383.53,33.24
20170817,2017-08-17,213454.94,0.0,0.0,29145.0,184309.94,632.39,0.0,-3359.38,-11.53,0.0,0.0,243.09,6221.91,21750.73,1358.94,33.07
20170818,2017-08-18,212891.66,0.0,0.0,29145.0,183746.66,630.46,0.0,-563.28,-1.93,0.0,0.0,242.71,6216.53,21674.51,1357.79,32.76
20170819,2017-08-19,212799.97,50.0,0.0,29195.0,183604.97,628.89,0.0,-141.69,-1.57,0.0,0.0,242.77,6215.4,21684.26,1357.49,32.75
20170820,2017-08-20,212658.33,0.0,0.0,29195.0,183463.33,628.41,0.0,-141.64,-0.49,0.0,0.0,242.84,6214.26,21694.0,1357.2,32.74
20170821,2017-08-21,212172.09,0.0,0.0,29195.0,182977.09,626.74,0.0,-486.25,-1.67,0.0,0.0,242.9,6213.13,21703.75,1356.9,32.73
20170822,2017-08-22,216492.86,0.0,0.0,29195.0,187297.86,641.54,0.0,4320.78,14.8,0.0,0.0,245.44,6297.48,21899.89,1371.54,33.01
20170823,2017-08-23,216890.95,0.0,0.0,29195.0,187695.95,642.9,0.0,398.08,1.36,0.0,0.0,244.56,6278.41,21812.09,1369.74,33.04
20170824,2017-08-24,216036.87,0.0,0.0,29195.0,186841.87,639.98,0.0,-854.08,-2.93,0.0,0.0,243.99,6271.33,21783.4,1373.88,33.12
20170825,2017-08-25,216139.56,0.0,0.0,29195.0,186944.56,640.33,0.0,102.69,0.35,0.0,0.0,244.56,6265.64,21813.67,1377.45,33.09
20170826,2017-08-26,216139.65,0.0,0.0,29195.0,186944.65,640.33,0.0,0.09,0.0,0.0,0.0,244.56,6271.43,21811.91,1379.04,33.02
20170827,2017-08-27,216312.18,165.0,0.0,29360.0,186952.18,636.76,0.0,7.53,-3.57,0.0,0.0,244.57,6277.23,21810.16,1380.64,32.95
20170828,2017-08-28,216503.73,0.0,0.0,29360.0,187143.73,637.41,0.0,191.55,0.65,0.0,0.0,244.57,6283.02,21808.4,1382.23,32.88
20170829,2017-08-29,218015.56,0.0,0.0,29360.0,188655.56,642.56,0.0,1511.84,5.15,0.0,0.0,244.85,6301.89,21865.37,1383.68,32.81
20170830,2017-08-30,218574.44,0.0,0.0,29360.0,189214.44,644.46,0.0,558.88,1.9,0.0,0.0,246.01,6368.31,21892.43,1391.32,32.94
20170831,2017-08-31,219155.78,0.0,0.0,29360.0,189795.78,646.44,0.0,581.33,1.98,0.0,0.0,247.49,6428.66,21948.1,1405.28,33.24
20170901,2017-09-01,219081.55,0.0,0.0,29360.0,189721.55,646.19,0.0,-74.23,-0.25,0.0,0.0,247.84,6435.33,21987.56,1413.57,33.28
20170902,2017-09-02,218362.11,0.0,0.0,29360.0,189002.11,643.74,0.0,-719.43,-2.45,0.0,0.0,247.39,6420.39,21929.0,1410.09,33.23
20170903,2017-09-03,217643.53,0.0,0.0,29360.0,188283.53,641.29,0.0,-718.58,-2.45,0.0,0.0,246.95,6405.45,21870.44,1406.61,33.19
20170904,2017-09-04,217717.17,0.0,0.0,29360.0,188357.17,641.54,0.0,73.64,0.25,0.0,0.0,246.5,6390.51,21811.87,1403.14,33.15
20170905,2017-09-05,215198.44,0.0,0.0,29360.0,185838.44,632.96,0.0,-2518.73,-8.58,0.0,0.0,246.06,6375.57,21753.31,1399.66,33.0
20170906,2017-09-06,215021.08,0.0,0.0,29360.0,185661.08,632.36,0.0,-177.36,-0.6,0.0,0.0,246.9,6393.31,21807.64,1402.2,32.88
20170907,2017-09-07,213579.35,0.0,0.0,29360.0,184219.35,627.45,0.0,-1441.73,-4.91,0.0,0.0,246.87,6397.87,21784.78,1398.67,33.13
20170908,2017-09-08,210349.89,31.0,0.0,29391.0,180958.89,615.69,0.0,-3260.47,-11.76,0.0,0.0,246.58,6360.19,21797.79,1399.43,33.06
20170909,2017-09-09,211000.99,0.0,0.0,29391.0,181609.99,617.91,0.0,651.1,2.22,0.0,0.0,247.46,6384.21,21884.32,1404.56,33.11
20170910,2017-09-10,211649.03,0.0,0.0,29391.0,182258.03,620.12,0.0,648.04,2.2,0.0,0.0,248.33,6408.24,21970.84,1409.7,33.16
20170911,2017-09-11,213210.06,0.0,0.0,29391.0,183819.06,625.43,0.0,1561.03,5.31,0.0,0.0,249.21,6432.26,22057.37,1414.83,33.21
20170912,2017-09-12,210720.56,0.0,0.0,29391.0,181329.56,616.96,0.0,-2489.5,-8.47,0.0,0.0,250.05,6454.28,22118.86,1423.46,33.14
20170913,2017-09-13,210718.9,0.0,0.0,29391.0,181327.9,616.95,0.0,-1.65,-0.01,0.0,0.0,250.17,6460.19,22158.18,1426.89,33.03
20170914,2017-09-14,206491.59,35.0,0.0,29426.0,177065.59,601.73,0.0,-4262.31,-15.22,0.0,0.0,250.09,6429.08,22203.48,1425.02,32.67
20170915,2017-09-15,207130.57,0.0,0.0,29426.0,177704.57,603.9,0.0,638.98,2.17,0.0,0.0,249.19,6448.47,22268.34,1431.71,32.28
20170916,2017-09-16,205905.75,0.0,0.0,29426.0,176479.75,599.74,0.0,-1224.82,-4.16,0.0,0.0,249.37,6450.53,22289.34,1434.83,32.35
20170917,2017-09-17,204691.65,0.0,0.0,29426.0,175265.65,595.61,0.0,-1214.11,-4.13,0.0,0.0,249.54,6452.58,22310.35,1437.96,32.42
20170918,2017-09-18,205187.44,0.0,0.0,29426.0,175761.44,597.3,0.0,495.79,1.68,0.0,0.0,249.72,6454.64,22331.35,1441.08,32.49
20170919,2017-09-19,205282.39,0.0,0.0,29426.0,175856.39,597.62,0.0,94.96,0.32,0.0,0.0,249.97,6461.32,22370.8,1440.4,32.57
20170920,2017-09-20,203030.94,0.0,0.0,29426.0,173604.94,589.97,0.0,-2251.45,-7.65,0.0,0.0,250.06,6456.04,22412.59,1445.42,32.57
20170921,2017-09-21,198922.35,0.0,0.0,29426.0,169496.35,576.01,0.0,-4108.59,-13.96,0.0,0.0,249.39,6422.69,22359.23,1444.18,32.15
20170922,2017-09-22,197723.66,0.0,0.0,29426.0,168297.66,571.94,0.0,-1198.69,-4.07,0.0,0.0,249.44,6426.92,22349.59,1450.78,32.35
20170923,2017-09-23,197533.05,0.0,0.0,29426.0,168107.05,571.29,0.0,-190.61,-0.65,0.0,0.0,249.27,6408.14,22331.76,1451.17,32.34
20170924,2017-09-24,197341.8,0.0,0.0,29426.0,167915.8,570.64,0.0,-191.26,-0.65,0.0,0.0,249.1,6389.37,22313.92,1451.57,32.33
20170925,2017-09-25,197225.0,0.0,0.0,29426.0,167799.0,570.24,0.0,-116.79,-0.4,0.0,0.0,248.93,6370.59,22296.09,1451.96,32.33
20170926,2017-09-26,200037.94,0.0,0.0,29426.0,170611.94,579.8,0.0,2812.94,9.56,0.0,0.0,249.08,6380.16,22284.32,1456.86,32.21
20170927,2017-09-27,202054.32,0.0,0.0,29426.0,172628.32,586.65,0.0,2016.38,6.85,0.0,0.0,250.05,6453.26,22340.71,1484.81,32.38
20170928,2017-09-28,200901.32,0.0,0.0,29426.0,171475.32,582.73,0.0,-1153.0,-3.92,0.0,0.0,250.35,6453.45,22381.2,1488.79,32.43
20170929,2017-09-29,202002.56,0.0,0.0,29426.0,172576.56,586.48,0.0,1101.24,3.74,0.0,0.0,251.23,6495.96,22405.09,1490.86,32.61
20170930,2017-09-30,202140.89,0.0,0.0,29426.0,172714.89,586.95,0.0,138.32,0.47,0.0,0.0,251.59,6502.88,22455.93,1497.06,32.71
20171001,2017-10-01,202279.45,0.0,0.0,29426.0,172853.45,587.42,0.0,138.56,0.47,0.0,0.0,251.96,6509.8,22506.76,1503.27,32.82
20171002,2017-10-02,203978.09,0.0,0.0,29426.0,174552.09,593.19,0.0,1698.64,5.77,0.0,0.0,252.32,6516.72,22557.6,1509.47,32.92
20171003,2017-10-03,205295.99,0.0,0.0,29426.0,175869.99,597.67,0.0,1317.9,4.48,0.0,0.0,252.86,6531.71,22641.67,1511.97,33.03
20171004,2017-10-04,204353.39,0.0,0.0,29426.0,174927.39,594.47,0.0,-942.6,-3.2,0.0,0.0,253.16,6534.63,22661.64,1507.76,33.06
20171005,2017-10-05,208363.45,0.0,0.0,29426.0,178937.45,608.09,0.0,4010.06,13.63,0.0,0.0,254.66,6585.36,22775.39,1512.09,33.25
20171006,2017-10-06,208458.01,0.0,0.0,29426.0,179032.01,608.41,0.0,94.56,0.32,0.0,0.0,254.37,6590.18,22773.67,1510.22,33.31
20171007,2017-10-07,208777.48,0.0,0.0,29426.0,179351.48,609.5,0.0,319.47,1.09,0.0,0.0,254.23,6586.7,22769.47,1508.0,33.29
20171008,2017-10-08,209097.44,0.0,0.0,29426.0,179671.44,610.59,0.0,319.96,1.09,0.0,0.0,254.09,6583.21,22765.27,1505.78,33.26
20171009,2017-10-09,208350.3,0.0,0.0,29426.0,178924.3,608.05,0.0,-747.14,-2.54,0.0,0.0,253.95,6579.73,22761.07,1503.56,33.24
20171010,2017-10-10,207585.67,0.0,0.0,29426.0,178159.67,605.45,0.0,-764.63,-2.6,0.0,0.0,254.62,6587.25,22830.68,1508.01,33.37
20171011,2017-10-11,208141.3,0.0,0.0,29426.0,178715.3,607.34,0.0,555.63,1.89,0.0,0.0,255.02,6603.55,22872.89,1506.92,33.37
20171012,2017-10-12,207275.34,0.0,0.0,29426.0,177849.34,604.4,0.0,-865.95,-2.94,0.0,0.0,254.64,6591.51,22841.01,1505.16,33.48
